TransactionID,CustomerID,OrderDate,Amount,Email
T101188,CUST00043,07-05-2024,131.16,cust00043@example.com
T101791,CUST00085,29-03-2024,98.99,cust00085@example.com
T102551,CUST00139,09-06-2024,36.66,cust00139@example.com
T100266,CUST00009,27-09-2024,198.49,cust00009@example.com
T102466,CUST00132,11-03-2024,71.61,cust00132@example.com
T100196,CUST00007,23-08-2024,203.41,cust00007@example.com
T100402,CUST00013,15-08-2024,165.89,cust00013@example.com
T101344,CUST00053,21-09-2024,99.42,cust00053@example.com
T102715,CUST00165,30-12-2023,47.99,cust00165@example.com
T103194,CUST00256,08-11-2023,30.95,cust00256@example.com
T100088,CUST00004,17-10-2024,230.83,cust00004@example.com
T100278,CUST00009,08-03-2024,199.33,cust00009@example.com
T102477,CUST00133,29-06-2024,103.24,cust00133@example.com
T100166,CUST00006,22-06-2024,134.53,cust00006@example.com
T102783,CUST00176,14-08-2024,77.59,cust00176@example.com
T100847,CUST00030,09-05-2024,249.47,cust00030@example.com
T102527,CUST00135,18-06-2024,116.6,cust00135@example.com
T100881,CUST00031,29-04-2024,194.22,cust00031@example.com
T100944,CUST00033,21-06-2024,115.09,cust00033@example.com
T101084,CUST00039,25-06-2024,240.6,cust00039@example.com
T101606,CUST00073,05-10-2024,45.41,cust00073@example.com
T102322,CUST00122,21-10-2024,88.63,cust00122@example.com
T100247,CUST00008,15-03-2024,244.33,cust00008@example.com
T100408,CUST00013,19-05-2024,233.91,cust00013@example.com
T102908,CUST00195,06-07-2024,48.25,cust00195@example.com
T102526,CUST00135,02-10-2024,56.86,cust00135@example.com
T100368,CUST00012,27-05-2024,113.28,cust00012@example.com
T100025,CUST00001,29-05-2024,213.48,cust00001@example.com
T102226,CUST00116,15-04-2024,64.1,cust00116@example.com
T101117,CUST00040,17-09-2024,229.17,cust00040@example.com
T102098,CUST00107,22-05-2024,103.83,cust00107@example.com
T101869,CUST00092,06-03-2024,98.08,cust00092@example.com
T102627,CUST00150,24-06-2024,71.22,cust00150@example.com
T100410,CUST00014,10-06-2024,134.28,cust00014@example.com
T100945,CUST00033,23-07-2024,81.87,cust00033@example.com
T101809,CUST00087,15-10-2024,47.87,cust00087@example.com
T101602,CUST00073,26-08-2024,58.13,cust00073@example.com
T101078,CUST00039,12-11-2024,117.1,cust00039@example.com
T102736,CUST00169,12-03-2024,89.48,cust00169@example.com
T102618,CUST00148,14-04-2024,80.56,cust00148@example.com
T100842,CUST00029,20-08-2024,110.27,cust00029@example.com
T101910,CUST00094,18-07-2024,64.45,cust00094@example.com
T101064,CUST00038,27-04-2024,151.63,cust00038@example.com
T101812,CUST00088,12-05-2024,61.2,cust00088@example.com
T102382,CUST00126,16-09-2024,113.33,cust00126@example.com
T100840,CUST00029,12-11-2024,82.23,cust00029@example.com
T100067,CUST00003,30-04-2024,216.37,cust00003@example.com
T101510,CUST00066,10-08-2024,105.04,cust00066@example.com
T101425,CUST00059,29-05-2024,117.21,cust00059@example.com
T102366,CUST00125,07-12-2024,49.84,cust00125@example.com
T101068,CUST00038,02-09-2024,140.29,cust00038@example.com
T100031,CUST00001,09-11-2024,108.99,cust00001@example.com
T102403,CUST00127,16-05-2024,64.9,cust00127@example.com
T103072,CUST00218,09-03-2024,48.77,cust00218@example.com
T100343,CUST00011,27-12-2024,153.75,cust00011@example.com
T102776,CUST00175,29-02-2024,32.63,cust00175@example.com
T102552,CUST00139,04-02-2024,78.49,cust00139@example.com
T102726,CUST00167,05-06-2024,33.94,cust00167@example.com
T102113,CUST00108,28-11-2024,111.52,cust00108@example.com
T100691,CUST00024,23-07-2024,152.32,cust00024@example.com
T101097,CUST00039,18-05-2024,111.69,cust00039@example.com
T101351,CUST00054,14-02-2024,86.29,cust00054@example.com
T101502,CUST00065,24-09-2024,42.05,cust00065@example.com
T102162,CUST00111,20-05-2024,68.19,cust00111@example.com
T101352,CUST00054,17-06-2024,75.09,cust00054@example.com
T101889,CUST00093,16-05-2024,119.34,cust00093@example.com
T101378,CUST00055,07-05-2024,68.74,cust00055@example.com
T100528,CUST00018,02-05-2024,89.58,cust00018@example.com
T100176,CUST00006,22-03-2024,197.46,cust00006@example.com
T102414,CUST00128,21-10-2024,80.44,cust00128@example.com
T102889,CUST00192,13-08-2024,80.15,cust00192@example.com
T101891,CUST00093,15-04-2024,72.12,cust00093@example.com
T103299,CUST00295,10-06-2023,51.17,cust00295@example.com
T100288,CUST00009,25-10-2024,128.71,cust00009@example.com
T103001,CUST00209,15-12-2023,77.8,cust00209@example.com
T101061,CUST00038,17-06-2024,247.29,cust00038@example.com
T100177,CUST00006,04-09-2024,145.75,cust00006@example.com
T101235,CUST00045,18-12-2024,142.65,cust00045@example.com
T101621,CUST00074,22-10-2024,44.81,cust00074@example.com
T101200,CUST00043,09-11-2024,208.9,cust00043@example.com
T101340,CUST00052,24-09-2024,60.61,cust00052@example.com
T100370,CUST00012,24-09-2024,97.13,cust00012@example.com
T101710,CUST00079,16-03-2024,52.16,cust00079@example.com
T102854,CUST00187,24-04-2024,36.11,cust00187@example.com
T101740,CUST00081,04-11-2024,106.2,cust00081@example.com
T102837,CUST00184,10-01-2024,32.69,cust00184@example.com
T100678,CUST00023,05-06-2024,244.81,cust00023@example.com
T101373,CUST00055,10-06-2024,79.38,cust00055@example.com
T102555,CUST00139,03-06-2024,87.31,cust00139@example.com
T100141,CUST00005,16-04-2024,122.8,cust00005@example.com
T102350,CUST00124,10-03-2024,90.89,cust00124@example.com
T100598,CUST00020,07-05-2024,112.69,cust00020@example.com
T101616,CUST00074,08-11-2024,119.53,cust00074@example.com
T100471,CUST00016,24-05-2024,244.88,cust00016@example.com
T100857,CUST00030,17-08-2024,160.25,cust00030@example.com
T101075,CUST00038,01-12-2024,152.72,cust00038@example.com
T101113,CUST00040,14-07-2024,171.29,cust00040@example.com
T101896,CUST00094,07-04-2024,89.28,cust00094@example.com
T101837,CUST00089,10-03-2024,67.06,cust00089@example.com
T100195,CUST00007,27-04-2024,139.37,cust00007@example.com
T100532,CUST00018,25-05-2024,249.43,cust00018@example.com
T101151,CUST00042,14-04-2024,222.29,cust00042@example.com
T102167,CUST00112,16-06-2024,50.1,cust00112@example.com
T100839,CUST00029,09-05-2024,187.48,cust00029@example.com
T100555,CUST00019,29-09-2024,148.59,cust00019@example.com
T102513,CUST00135,05-06-2024,80.83,cust00135@example.com
T101714,CUST00079,16-05-2024,44.65,cust00079@example.com
T100734,CUST00025,29-11-2024,141,cust00025@example.com
T101391,CUST00056,14-08-2024,45.88,cust00056@example.com
T101915,CUST00095,07-04-2024,97.77,cust00095@example.com
T100162,CUST00006,29-03-2024,187.7,cust00006@example.com
T100818,CUST00029,15-05-2024,89.31,cust00029@example.com
T101780,CUST00084,17-10-2024,43.07,cust00084@example.com
T102149,CUST00111,04-03-2024,106.26,cust00111@example.com
T103048,CUST00215,12-05-2024,53.86,cust00215@example.com
T100547,CUST00018,21-04-2024,194.17,cust00018@example.com
T101025,CUST00036,15-12-2024,160.62,cust00036@example.com
T100568,CUST00019,27-11-2024,233.71,cust00019@example.com
T103040,CUST00214,26-08-2024,40.76,cust00214@example.com
T101090,CUST00039,11-11-2024,240.26,cust00039@example.com
T102428,CUST00129,09-05-2024,65.12,cust00129@example.com
T101381,CUST00055,12-07-2024,71.29,cust00055@example.com
T102044,CUST00104,07-04-2024,108.81,cust00104@example.com
T102316,CUST00122,23-05-2024,61.98,cust00122@example.com
T100581,CUST00020,30-03-2024,246.61,cust00020@example.com
T101739,CUST00081,11-02-2024,73.13,cust00081@example.com
T102046,CUST00104,15-08-2024,45.41,cust00104@example.com
T100073,CUST00003,24-11-2024,218.63,cust00003@example.com
T100048,CUST00002,04-12-2024,172.94,cust00002@example.com
T102409,CUST00127,24-10-2024,76.32,cust00127@example.com
T103156,CUST00240,26-10-2023,57.13,cust00240@example.com
T100693,CUST00024,30-08-2024,121.21,cust00024@example.com
T102957,CUST00203,08-07-2024,81.7,cust00203@example.com
T101747,CUST00082,01-04-2024,60.79,cust00082@example.com
T100831,CUST00029,06-10-2024,156.91,cust00029@example.com
T101234,CUST00045,21-03-2024,190.78,cust00045@example.com
T101847,CUST00090,07-03-2024,55.8,cust00090@example.com
T102154,CUST00111,02-04-2024,48.05,cust00111@example.com
T100572,CUST00019,05-09-2024,147.41,cust00019@example.com
T102515,CUST00135,20-04-2024,114.11,cust00135@example.com
T102123,CUST00109,02-07-2024,73.42,cust00109@example.com
T101979,CUST00099,23-07-2024,107.35,cust00099@example.com
T102245,CUST00118,06-08-2024,81.72,cust00118@example.com
T102584,CUST00143,08-04-2024,65.15,cust00143@example.com
T102111,CUST00108,25-09-2024,56.16,cust00108@example.com
T100776,CUST00027,24-11-2024,118.97,cust00027@example.com
T102411,CUST00127,27-05-2024,51.24,cust00127@example.com
T101972,CUST00099,04-12-2024,61.85,cust00099@example.com
T103128,CUST00228,11-02-2024,57.82,cust00228@example.com
T102531,CUST00136,02-01-2024,79.71,cust00136@example.com
T102127,CUST00109,30-10-2024,53.28,cust00109@example.com
T101357,CUST00054,03-04-2024,73.74,cust00054@example.com
T101558,CUST00069,04-03-2024,107.19,cust00069@example.com
T102992,CUST00208,13-04-2024,63.16,cust00208@example.com
T103297,CUST00294,01-11-2023,18.33,cust00294@example.com
T101310,CUST00050,18-04-2024,46.41,cust00050@example.com
T102579,CUST00142,31-05-2024,68.87,cust00142@example.com
T102988,CUST00207,09-02-2024,73.11,cust00207@example.com
T101171,CUST00042,09-08-2024,246.8,cust00042@example.com
T102721,CUST00166,24-06-2024,76.99,cust00166@example.com
T101261,CUST00047,18-09-2024,103.8,cust00047@example.com
T102189,CUST00113,10-08-2024,93.2,cust00113@example.com
T103185,CUST00251,25-05-2023,39.1,cust00251@example.com
T102661,CUST00156,13-08-2024,82.81,cust00156@example.com
T101904,CUST00094,03-03-2024,99.66,cust00094@example.com
T103211,CUST00260,31-12-2023,45.31,cust00260@example.com
T101584,CUST00072,19-06-2024,119.02,cust00072@example.com
T103108,CUST00223,18-07-2024,65.37,cust00223@example.com
T102525,CUST00135,15-10-2024,62.3,cust00135@example.com
T102925,CUST00198,25-02-2024,84.12,cust00198@example.com
T100108,CUST00004,25-11-2024,118.9,cust00004@example.com
T102320,CUST00122,28-11-2024,112.61,cust00122@example.com
T102834,CUST00183,30-12-2023,53.87,cust00183@example.com
T100318,CUST00011,23-03-2024,106.59,cust00011@example.com
T101462,CUST00062,23-04-2024,48.53,cust00062@example.com
T101022,CUST00036,12-12-2024,237.15,cust00036@example.com
T102353,CUST00124,09-07-2024,109.9,cust00124@example.com
T102791,CUST00177,30-03-2024,88.87,cust00177@example.com
T103232,CUST00269,20-08-2023,26.04,cust00269@example.com
T101001,CUST00035,29-10-2024,172.12,cust00035@example.com
T101292,CUST00049,05-12-2024,85.4,cust00049@example.com
T102766,CUST00174,28-04-2024,61.78,cust00174@example.com
T102929,CUST00199,25-02-2024,53.59,cust00199@example.com
T101957,CUST00098,03-05-2024,73.7,cust00098@example.com
T102707,CUST00164,21-04-2024,45.93,cust00164@example.com
T101286,CUST00049,22-08-2024,47.03,cust00049@example.com
T101455,CUST00061,18-04-2024,114.48,cust00061@example.com
T100582,CUST00020,05-12-2024,163.75,cust00020@example.com
T100802,CUST00028,11-11-2024,177.97,cust00028@example.com
T100781,CUST00027,02-11-2024,172.26,cust00027@example.com
T100665,CUST00023,16-11-2024,105.99,cust00023@example.com
T100056,CUST00002,09-05-2024,95.04,cust00002@example.com
T101977,CUST00099,03-12-2024,74.37,cust00099@example.com
T102011,CUST00101,02-04-2024,45.01,cust00101@example.com
T102238,CUST00117,25-02-2024,46.32,cust00117@example.com
T101480,CUST00063,03-10-2024,105.43,cust00063@example.com
T100468,CUST00016,23-04-2024,118.01,cust00016@example.com
T102312,CUST00122,16-11-2024,79.48,cust00122@example.com
T102683,CUST00160,03-03-2024,52.75,cust00160@example.com
T100535,CUST00018,16-12-2024,240.61,cust00018@example.com
T101720,CUST00080,27-09-2024,51.38,cust00080@example.com
T101102,CUST00039,26-06-2024,230.24,cust00039@example.com
T101036,CUST00037,03-04-2024,137.78,cust00037@example.com
T102884,CUST00191,29-01-2024,34.14,cust00191@example.com
T102323,CUST00123,14-06-2024,64.75,cust00123@example.com
T100859,CUST00030,25-10-2024,91.17,cust00030@example.com
T103077,CUST00219,01-01-2024,36.35,cust00219@example.com
T100069,CUST00003,06-08-2024,247.77,cust00003@example.com
T103010,CUST00210,10-07-2024,62.93,cust00210@example.com
T102903,CUST00194,07-01-2024,54.99,cust00194@example.com
T101922,CUST00095,12-10-2024,89.57,cust00095@example.com
T100436,CUST00014,23-05-2024,92.37,cust00014@example.com
T102229,CUST00116,29-06-2024,63.99,cust00116@example.com
T102969,CUST00204,08-05-2024,59.78,cust00204@example.com
T101411,CUST00058,28-02-2024,48.95,cust00058@example.com
T100208,CUST00007,05-11-2024,80.86,cust00007@example.com
T102947,CUST00201,16-06-2024,60.53,cust00201@example.com
T100565,CUST00019,14-10-2024,180.29,cust00019@example.com
T100313,CUST00010,24-07-2024,243.65,cust00010@example.com
T100601,CUST00020,07-10-2024,127.36,cust00020@example.com
T100233,CUST00008,30-05-2024,163.73,cust00008@example.com
T100746,CUST00026,01-06-2024,145.26,cust00026@example.com
T102689,CUST00161,12-03-2024,54.26,cust00161@example.com
T101556,CUST00069,25-08-2024,88.88,cust00069@example.com
T102785,CUST00176,06-05-2024,44.52,cust00176@example.com
T100111,CUST00004,02-05-2024,107.41,cust00004@example.com
T101402,CUST00057,15-06-2024,42.93,cust00057@example.com
T100965,CUST00034,26-05-2024,140.46,cust00034@example.com
T100755,CUST00026,15-03-2024,214.98,cust00026@example.com
T101253,CUST00046,18-05-2024,50.01,cust00046@example.com
T102563,CUST00140,29-10-2023,34.37,cust00140@example.com
T100472,CUST00016,03-03-2024,87.34,cust00016@example.com
T102181,CUST00113,06-03-2024,57.01,cust00113@example.com
T103032,CUST00213,03-11-2023,75.06,cust00213@example.com
T103131,CUST00230,27-08-2023,52.03,cust00230@example.com
T103006,CUST00209,07-04-2024,84.37,cust00209@example.com
T102692,CUST00162,18-12-2023,30.6,cust00162@example.com
T102195,CUST00113,01-11-2024,75.76,cust00113@example.com
T102666,CUST00157,26-01-2024,38.2,cust00157@example.com
T101778,CUST00084,01-08-2024,60.37,cust00084@example.com
T101288,CUST00049,31-07-2024,42.66,cust00049@example.com
T100655,CUST00022,22-09-2024,101.69,cust00022@example.com
T101436,CUST00060,15-07-2024,64.63,cust00060@example.com
T100361,CUST00012,26-06-2024,189.36,cust00012@example.com
T100135,CUST00005,14-06-2024,134.94,cust00005@example.com
T101657,CUST00076,17-10-2024,64.44,cust00076@example.com
T102401,CUST00127,01-03-2024,45.74,cust00127@example.com
T101027,CUST00036,29-06-2024,223.57,cust00036@example.com
T102501,CUST00134,01-06-2024,101.16,cust00134@example.com
T100366,CUST00012,02-10-2024,243.4,cust00012@example.com
T102053,CUST00104,26-10-2024,115.66,cust00104@example.com
T100029,CUST00001,12-09-2024,87.9,cust00001@example.com
T102764,CUST00174,30-03-2024,38.06,cust00174@example.com
T100022,CUST00001,11-08-2024,129.66,cust00001@example.com
T101283,CUST00048,11-05-2024,40.78,cust00048@example.com
T101091,CUST00039,25-04-2024,190.44,cust00039@example.com
T102478,CUST00133,31-07-2024,49.99,cust00133@example.com
T103311,CUST00300,23-06-2023,44.55,cust00300@example.com
T100695,CUST00024,19-09-2024,183.81,cust00024@example.com
T101135,CUST00041,24-06-2024,92.94,cust00041@example.com
T100700,CUST00024,19-09-2024,170.54,cust00024@example.com
T100420,CUST00014,21-06-2024,214.57,cust00014@example.com
T100682,CUST00023,24-06-2024,109.05,cust00023@example.com
T101766,CUST00084,15-05-2024,98.99,cust00084@example.com
T100460,CUST00016,24-08-2024,99.98,cust00016@example.com
T100043,CUST00002,30-07-2024,234.58,cust00002@example.com
T100087,CUST00004,14-08-2024,188.38,cust00004@example.com
T101236,CUST00045,17-08-2024,226.94,cust00045@example.com
T101948,CUST00097,24-08-2024,66.26,cust00097@example.com
T102949,CUST00201,19-02-2024,85.98,cust00201@example.com
T100561,CUST00019,09-03-2024,116.2,cust00019@example.com
T100282,CUST00009,20-08-2024,143.85,cust00009@example.com
T101406,CUST00057,22-02-2024,107.53,cust00057@example.com
T100811,CUST00029,17-12-2024,222.61,cust00029@example.com
T100927,CUST00032,10-04-2024,172.08,cust00032@example.com
T103145,CUST00236,28-06-2023,31.58,cust00236@example.com
T102067,CUST00105,24-02-2024,60.69,cust00105@example.com
T100533,CUST00018,10-06-2024,174.42,cust00018@example.com
T102713,CUST00164,03-04-2024,52.3,cust00164@example.com
T102711,CUST00164,30-07-2024,61.08,cust00164@example.com
T101110,CUST00040,14-09-2024,218.69,cust00040@example.com
T102289,CUST00121,02-12-2024,55.69,cust00121@example.com
T102607,CUST00147,27-12-2023,46.57,cust00147@example.com
T102643,CUST00153,24-03-2024,68.65,cust00153@example.com
T101268,CUST00047,02-04-2024,88,cust00047@example.com
T102341,CUST00124,10-09-2024,45.68,cust00124@example.com
T101011,CUST00036,18-03-2024,247.9,cust00036@example.com
T103267,CUST00282,14-09-2023,40.23,cust00282@example.com
T101037,CUST00037,18-04-2024,203.21,cust00037@example.com
T102419,CUST00128,08-09-2024,71.04,cust00128@example.com
T101905,CUST00094,09-06-2024,56.2,cust00094@example.com
T100637,CUST00022,24-03-2024,121.22,cust00022@example.com
T101422,CUST00058,18-10-2024,43.33,cust00058@example.com
T102346,CUST00124,25-07-2024,94.29,cust00124@example.com
T102601,CUST00146,06-02-2024,33.26,cust00146@example.com
T101431,CUST00059,09-06-2024,81.25,cust00059@example.com
T102429,CUST00129,29-07-2024,111.07,cust00129@example.com
T101498,CUST00065,23-06-2024,70.38,cust00065@example.com
T101656,CUST00076,04-03-2024,84.3,cust00076@example.com
T103201,CUST00258,07-12-2023,37.64,cust00258@example.com
T100221,CUST00007,05-08-2024,176.61,cust00007@example.com
T100543,CUST00018,26-05-2024,194.19,cust00018@example.com
T101554,CUST00069,22-11-2024,58.25,cust00069@example.com
T102380,CUST00126,22-10-2024,105.79,cust00126@example.com
T100685,CUST00023,02-04-2024,174.65,cust00023@example.com
T103190,CUST00253,24-03-2024,28.85,cust00253@example.com
T101222,CUST00045,29-04-2024,153.5,cust00045@example.com
T102325,CUST00123,13-10-2024,116.4,cust00123@example.com
T102288,CUST00121,17-07-2024,78.56,cust00121@example.com
T102418,CUST00128,12-03-2024,42.48,cust00128@example.com
T102924,CUST00197,19-06-2024,52.26,cust00197@example.com
T101264,CUST00047,26-10-2024,40.93,cust00047@example.com
T100794,CUST00028,27-04-2024,83.08,cust00028@example.com
T101251,CUST00046,30-08-2024,78.52,cust00046@example.com
T101477,CUST00063,22-10-2024,100.98,cust00063@example.com
T101987,CUST00100,16-09-2024,79.72,cust00100@example.com
T100272,CUST00009,15-03-2024,227.4,cust00009@example.com
T101503,CUST00065,14-11-2024,67.3,cust00065@example.com
T100521,CUST00017,27-08-2024,144.75,cust00017@example.com
T100522,CUST00017,10-06-2024,244.89,cust00017@example.com
